 num     #instances         #bytes  class name (module)
26688:             1             16  org.intellij.plugins.markdown.ui.preview.MarkdownCodeFencePluginCache$1
26689:             1             16  org.intellij.plugins.markdown.ui.preview.MarkdownHtmlPanelProvider$$Lambda$3417/0x0000000801fd6440
26690:             1             16  org.intellij.plugins.markdown.ui.preview.MarkdownHtmlPanelProvider$AvailabilityInfo$1
26691:             1             16  org.intellij.plugins.markdown.ui.preview.MarkdownHtmlPanelProvider$AvailabilityInfo$2
26692:             1             16  org.intellij.plugins.markdown.ui.preview.MarkdownPreviewFileEditor$1
26693:             1             16  org.intellij.plugins.markdown.ui.preview.MarkdownPreviewFileEditor$2
26694:             1             16  org.intellij.plugins.markdown.ui.preview.MarkdownPreviewFileEditor$3
26695:             1             16  org.intellij.plugins.markdown.ui.preview.MarkdownPreviewFileEditor$MyUpdatePanelOnSettingsChangedListener
26696:             1             16  org.intellij.plugins.markdown.ui.preview.MarkdownSplitEditor$1
26697:             1             16  org.intellij.plugins.markdown.ui.preview.MarkdownSplitEditor$MyCaretListener
26698:             1             16  org.intellij.plugins.markdown.ui.preview.MarkdownUtil
26699:             1             16  org.intellij.plugins.markdown.ui.preview.javafx.ImageRefreshFix$1
26700:             1             16  org.intellij.plugins.markdown.ui.preview.javafx.JavaFxHtmlPanelProvider
26701:             1             16  org.intellij.plugins.markdown.ui.preview.javafx.MarkdownJavaFxHtmlPanel$$Lambda$3552/0x0000000802089840
26702:             1             16  org.intellij.plugins.markdown.ui.preview.javafx.MarkdownJavaFxHtmlPanel$$Lambda$3553/0x0000000802089c40
26703:             1             16  org.intellij.plugins.markdown.ui.preview.javafx.MarkdownJavaFxHtmlPanel$$Lambda$3554/0x000000080208a040
26704:             1             16  org.intellij.plugins.markdown.ui.preview.javafx.MarkdownJavaFxHtmlPanel$1
26705:             1             16  org.intellij.plugins.markdown.ui.preview.javafx.MarkdownJavaFxHtmlPanel$1$$Lambda$3555/0x000000080208a440
26706:             1             16  org.intellij.plugins.markdown.ui.preview.javafx.MarkdownJavaFxHtmlPanel$1$$Lambda$3556/0x000000080208a840
26707:             1             16  org.intellij.plugins.markdown.ui.preview.javafx.MarkdownJavaFxHtmlPanel$1$$Lambda$3557/0x000000080208ac40
26708:             1             16  org.intellij.plugins.markdown.ui.preview.javafx.MarkdownJavaFxHtmlPanel$2
26709:             1             16  org.intellij.plugins.markdown.ui.preview.javafx.MarkdownJavaFxHtmlPanel$BridgeSettingListener
26710:             1             16  org.intellij.plugins.markdown.ui.preview.javafx.MarkdownJavaFxHtmlPanel$JavaPanelBridge
26711:             1             16  org.intellij.plugins.markdown.ui.preview.jcef.JCEFHtmlPanelProvider
26712:             1             16  org.intellij.plugins.markdown.ui.split.SplitFileEditor$1
26713:             1             16  org.intellij.plugins.relaxNG.RelaxNgMetaDataContributor$ResourceProvider
26714:             1             16  org.intellij.plugins.relaxNG.compact.RncParserDefinition
26715:             1             16  org.intellij.plugins.relaxNG.model.resolve.RelaxIncludeProvider
26716:             1             16  org.intellij.plugins.relaxNG.model.resolve.RelaxSymbolIndex
26717:             1             16  org.intellij.plugins.relaxNG.model.resolve.RelaxSymbolIndex$1
26718:             1             16  org.intellij.plugins.relaxNG.validation.RngSchemaValidator
26719:             1             16  org.jdom.AttributeList$1
26720:             1             16  org.jdom.JDOMInterner$1
26721:             1             16  org.jdom.JDOMInterner$2
26722:             1             16  org.jdom.output.Format$1
26723:             1             16  org.jdom.output.Format$EscapeStrategy7Bits
26724:             1             16  org.jdom.output.Format$EscapeStrategy8Bits
26725:             1             16  org.jdom.output.Format$EscapeStrategyUTF
26726:             1             16  org.jetbrains.android.AndroidFindUsagesHandlerFactory
26727:             1             16  org.jetbrains.android.AndroidGotoRelatedLineMarkerProvider$Companion
26728:             1             16  org.jetbrains.android.AndroidPlugin
26729:             1             16  org.jetbrains.android.AndroidPlugin$AndroidActionConfigurationCustomizer
26730:             1             16  org.jetbrains.android.AndroidProjectComponent
26731:             1             16  org.jetbrains.android.AndroidProjectComponent$$Lambda$2095/0x000000080198e040
26732:             1             16  org.jetbrains.android.AndroidPropertyFilesUpdater$1
26733:             1             16  org.jetbrains.android.AndroidRenameHandler
26734:             1             16  org.jetbrains.android.AndroidUsagesTargetProvider
26735:             1             16  org.jetbrains.android.AndroidXMLResourceExternalAnnotator
26736:             1             16  org.jetbrains.android.compiler.AndroidPrecompileTask
26737:             1             16  org.jetbrains.android.converter.AndroidModuleConverterProvider
26738:             1             16  org.jetbrains.android.converter.AndroidModuleToJavaModuleConverterProvider
26739:             1             16  org.jetbrains.android.converter.AndroidProguardOptionsConverterProvider
26740:             1             16  org.jetbrains.android.database.AndroidDataSourceProjectComponent
26741:             1             16  org.jetbrains.android.database.AndroidDataSourceStorage
26742:             1             16  org.jetbrains.android.database.AndroidRemoteDataBaseManager
26743:             1             16  org.jetbrains.android.database.AndroidRemoteDataBaseManager$State
26744:             1             16  org.jetbrains.android.dom.AndroidResourceDomFileDescription$Companion
26745:             1             16  org.jetbrains.android.dom.AndroidXmlExtension
26746:             1             16  org.jetbrains.android.dom.AndroidXmlTypedHandler
26747:             1             16  org.jetbrains.android.dom.AndroidXmlTypedHandler$Companion
26748:             1             16  org.jetbrains.android.formatter.AndroidCodeStyleNotificationProvider
26749:             1             16  org.jetbrains.android.formatter.AndroidXmlCodeStyleSettingsProvider
26750:             1             16  org.jetbrains.android.inspections.XmlWrongFileTypeInspection$1
26751:             1             16  org.jetbrains.android.inspections.lint.AndroidInspectionExtensionsFactory
26752:             1             16  org.jetbrains.android.intentions.AddActivityToManifest
26753:             1             16  org.jetbrains.android.intentions.AddBroadcastReceiverToManifest
26754:             1             16  org.jetbrains.android.intentions.AddServiceToManifest
26755:             1             16  org.jetbrains.android.intentions.AndroidAddLibraryDependencyAction
26756:             1             16  org.jetbrains.android.intentions.AndroidAddStringResourceAction
26757:             1             16  org.jetbrains.android.intentions.AndroidCreateOnClickHandlerAction
26758:             1             16  org.jetbrains.android.intentions.AndroidExtractColorAction
26759:             1             16  org.jetbrains.android.intentions.AndroidExtractDimensionAction
26760:             1             16  org.jetbrains.android.intentions.AndroidIntentionActionFilter
26761:             1             16  org.jetbrains.android.intentions.ImplementParcelableAction
26762:             1             16  org.jetbrains.android.intentions.OverrideResourceAction
26763:             1             16  org.jetbrains.android.intentions.RedoParcelableAction
26764:             1             16  org.jetbrains.android.intentions.RemoveParcelableAction
26765:             1             16  org.jetbrains.android.refactoring.renaming.ResourceRenameHandler
26766:             1             16  org.jetbrains.android.sdk.AndroidSdkNotConfiguredNotificationProvider
26767:             1             16  org.jetbrains.android.sdk.AndroidSdkType
26768:             1             16  org.jetbrains.android.spellchecker.AndroidBundledDictionaryProvider
26769:             1             16  org.jetbrains.android.spellchecker.AndroidXmlSpellcheckingStrategy$1
26770:             1             16  org.jetbrains.android.spellchecker.AndroidXmlSpellcheckingStrategy$AaptXmlTextSplitter
26771:             1             16  org.jetbrains.android.spellchecker.AndroidXmlSpellcheckingStrategy$MyResourceReferenceTokenizer
26772:             1             16  org.jetbrains.android.util.AndroidResourceUtil$$Lambda$3691/0x0000000802148440
26773:             1             16  org.jetbrains.android.util.AndroidResourceUtil$$Lambda$3692/0x000000080214f840
26774:             1             16  org.jetbrains.android.util.AndroidUtils
26775:             1             16  org.jetbrains.bsp.BspStartupActivity
26776:             1             16  org.jetbrains.bsp.BspToolWindowFactory
26777:             1             16  org.jetbrains.bsp.project.BspExternalSystemManager
26778:             1             16  org.jetbrains.bsp.project.BspExternalSystemManager$$Lambda$1999/0x0000000801932840
26779:             1             16  org.jetbrains.bsp.project.BspExternalSystemManager$$Lambda$2249/0x0000000801a14c40
26780:             1             16  org.jetbrains.bsp.project.BspProjectTaskRunner
26781:             1             16  org.jetbrains.bsp.project.test.BspTestRunType
26782:             1             16  org.jetbrains.bsp.settings.BspLocalSettings$
26783:             1             16  org.jetbrains.bsp.settings.BspSettings$
26784:             1             16  org.jetbrains.builtInWebServer.BuiltInServerOptions$MyCustomPortServerManager
26785:             1             16  org.jetbrains.builtInWebServer.BuiltInWebBrowserUrlProvider
26786:             1             16  org.jetbrains.builtInWebServer.BuiltInWebServerKt$STANDARD_COOKIE$2
26787:             1             16  org.jetbrains.builtInWebServer.BuiltInWebServerKt$notificationManager$2
26788:             1             16  org.jetbrains.builtInWebServer.BuiltInWebServerKt$secureRandom$2
26789:             1             16  org.jetbrains.concurrency.DonePromise
26790:             1             16  org.jetbrains.concurrency.PromiseValue$Companion
26791:             1             16  org.jetbrains.concurrency.Promises$CANCELLED_PROMISE$2
26792:             1             16  org.jetbrains.concurrency.Promises$REJECTED$2
26793:             1             16  org.jetbrains.concurrency.Promises$fulfilledPromise$2
26794:             1             16  org.jetbrains.concurrency.Promises$obsoleteError$2
26795:             1             16  org.jetbrains.git4idea.ssh.GitXmlRpcNativeSshService$InternalRequestHandler
26796:             1             16  org.jetbrains.ide.BuiltInServerManager$Companion
26797:             1             16  org.jetbrains.ide.BuiltInServerManagerImpl$Companion
26798:             1             16  org.jetbrains.ide.BuiltInServerManagerImpl$Companion$NOTIFICATION_GROUP$1
26799:             1             16  org.jetbrains.ide.CustomPortServerManager$Companion
26800:             1             16  org.jetbrains.ide.HttpRequestHandler$Companion
26801:             1             16  org.jetbrains.ide.RestService$Companion
26802:             1             16  org.jetbrains.ide.RestService$abuseCounter$1
26803:             1             16  org.jetbrains.ide.RestService$gson$2
26804:             1             16  org.jetbrains.ide.XmlRpcServerImpl
26805:             1             16  org.jetbrains.ide.XmlRpcServerImpl$XmlRpcRequestHandler
26806:             1             16  org.jetbrains.idea.devkit.build.PrepareAllToDeployAction$$Lambda$4636/0x0000000802a38040
26807:             1             16  org.jetbrains.idea.devkit.cachedValueProfiler.CVPFileEditorProvider
26808:             1             16  org.jetbrains.idea.devkit.cachedValueProfiler.CVPFileType
26809:             1             16  org.jetbrains.idea.devkit.dom.ide.PluginDescriptorEditorTabTitleProvider
26810:             1             16  org.jetbrains.idea.devkit.dom.impl.PluginDescriptorDomFileSearchScopeProvider
26811:             1             16  org.jetbrains.idea.devkit.dom.index.ExtensionPointIndex
26812:             1             16  org.jetbrains.idea.devkit.dom.index.IdeaPluginRegistrationIndex
26813:             1             16  org.jetbrains.idea.devkit.dom.index.IdeaPluginRegistrationIndex$1
26814:             1             16  org.jetbrains.idea.devkit.dom.index.PluginIdDependenciesIndex
26815:             1             16  org.jetbrains.idea.devkit.dom.index.PluginIdModuleIndex
26816:             1             16  org.jetbrains.idea.devkit.formConversion.ConvertFormNotificationProvider
26817:             1             16  org.jetbrains.idea.devkit.formConversion.ConvertFormNotificationProvider$Companion
26818:             1             16  org.jetbrains.idea.devkit.inspections.PluginXmlDomInspection$$Lambda$4295/0x000000080276fc40
26819:             1             16  org.jetbrains.idea.devkit.inspections.UElementAsPsiInspection$Companion
26820:             1             16  org.jetbrains.idea.devkit.inspections.missingApi.MissingRecentApiInspection$Companion
26821:             1             16  org.jetbrains.idea.devkit.inspections.missingApi.update.IdeExternalAnnotationsUpdateStartupActivity
26822:             1             16  org.jetbrains.idea.devkit.internal.IconsGeneratedSourcesFilter
26823:             1             16  org.jetbrains.idea.devkit.navigation.DescriptionTypeRelatedItemLineMarkerProvider$$Lambda$1218/0x0000000801007040
26824:             1             16  org.jetbrains.idea.devkit.navigation.DescriptionTypeRelatedItemLineMarkerProvider$$Lambda$1219/0x0000000801007440
26825:             1             16  org.jetbrains.idea.devkit.navigation.ExtensionDeclarationRelatedItemLineMarkerProvider
26826:             1             16  org.jetbrains.idea.devkit.navigation.ExtensionPointDeclarationRelatedItemLineMarkerProvider
26827:             1             16  org.jetbrains.idea.devkit.projectRoots.IdeaJdk
26828:             1             16  org.jetbrains.idea.devkit.references.DevKitRelatedPropertiesProvider
26829:             1             16  org.jetbrains.idea.devkit.references.IconsReferencesContributor
26830:             1             16  org.jetbrains.idea.devkit.references.IconsReferencesContributor$$Lambda$4485/0x00000008028b4440
26831:             1             16  org.jetbrains.idea.devkit.references.IconsReferencesContributor$$Lambda$4486/0x00000008028f0040
26832:             1             16  org.jetbrains.idea.devkit.references.IconsReferencesContributor$1
26833:             1             16  org.jetbrains.idea.devkit.references.IconsReferencesContributor$2
26834:             1             16  org.jetbrains.idea.devkit.run.PluginConfigurationType$$Lambda$1333/0x0000000801392840
26835:             1             16  org.jetbrains.idea.devkit.testAssistant.TestDataGroupEditorProvider
26836:             1             16  org.jetbrains.idea.devkit.testAssistant.TestDataGroupEditorTabTitleProvider
26837:             1             16  org.jetbrains.idea.devkit.testAssistant.TestDataHighlightingPassFactory
26838:             1             16  org.jetbrains.idea.devkit.themes.ThemeEditorToolbar
26839:             1             16  org.jetbrains.idea.devkit.util.PsiUtil$$Lambda$3970/0x00000008022c4c40
26840:             1             16  org.jetbrains.idea.devkit.util.PsiUtil$$Lambda$4311/0x000000080278c440
26841:             1             16  org.jetbrains.idea.eclipse.config.EclipseFileType
26842:             1             16  org.jetbrains.idea.gradle.ext.uml.GradleDiagramCategoryManager
26843:             1             16  org.jetbrains.idea.gradle.ext.uml.GradleUmlColorManager
26844:             1             16  org.jetbrains.idea.gradle.ext.uml.GradleUmlElementManager
26845:             1             16  org.jetbrains.idea.gradle.ext.uml.GradleUmlExtras
26846:             1             16  org.jetbrains.idea.gradle.ext.uml.GradleUmlVfsResolver
26847:             1             16  org.jetbrains.idea.maven.config.MavenConfigAnnotator
26848:             1             16  org.jetbrains.idea.maven.dom.MavenSchemaProvider
26849:             1             16  org.jetbrains.idea.maven.dom.MavenXmlExtension
26850:             1             16  org.jetbrains.idea.maven.dom.annotator.MavenDomGutterAnnotator
26851:             1             16  org.jetbrains.idea.maven.dom.code.MavenTypedHandlerDelegate
26852:             1             16  org.jetbrains.idea.maven.dom.converters.MavenArtifactCoordinatesConverter$MyUpdateIndicesIntention
26853:             1             16  org.jetbrains.idea.maven.dom.generate.MavenGenerateDomActionGroup$$Lambda$1165/0x0000000800ee0440
26854:             1             16  org.jetbrains.idea.maven.dom.generate.MavenGenerateDomActionGroup$$Lambda$1174/0x0000000800ee5040
26855:             1             16  org.jetbrains.idea.maven.dom.generate.MavenGenerateDomActionGroup$$Lambda$1175/0x0000000800ee5440
26856:             1             16  org.jetbrains.idea.maven.dom.intentions.ChooseFileIntentionAction
26857:             1             16  org.jetbrains.idea.maven.dom.refactorings.MavenPropertyRenameHandler
26858:             1             16  org.jetbrains.idea.maven.dom.references.MavenFilteredPropertyPsiReferenceProvider
26859:             1             16  org.jetbrains.idea.maven.dom.references.MavenPropertyPsiReferenceContributor
26860:             1             16  org.jetbrains.idea.maven.dom.references.MavenPropertyPsiReferenceProvider
26861:             1             16  org.jetbrains.idea.maven.dom.references.MavenUsageTargetProvider
26862:             1             16  org.jetbrains.idea.maven.execution.MavenConfigurationProducer
26863:             1             16  org.jetbrains.idea.maven.execution.MavenOrderEnumeratorHandler$FactoryImpl
26864:             1             16  org.jetbrains.idea.maven.execution.MavenPropertiesPanel$MyPropertiesTableModel
26865:             1             16  org.jetbrains.idea.maven.execution.MavenRunAnythingProvider$Companion
26866:             1             16  org.jetbrains.idea.maven.execution.MavenRunConfigurationType
26867:             1             16  org.jetbrains.idea.maven.execution.MavenRunConfigurationType$MavenRunConfigurationFactory
26868:             1             16  org.jetbrains.idea.maven.execution.build.MavenProjectTaskRunner
26869:             1             16  org.jetbrains.idea.maven.ext.uml.MavenDiagramCategoryManager
26870:             1             16  org.jetbrains.idea.maven.ext.uml.MavenUmlColorManager
26871:             1             16  org.jetbrains.idea.maven.ext.uml.MavenUmlElementManager
26872:             1             16  org.jetbrains.idea.maven.ext.uml.MavenUmlExtras
26873:             1             16  org.jetbrains.idea.maven.ext.uml.MavenUmlExtras$1
26874:             1             16  org.jetbrains.idea.maven.ext.uml.MavenUmlNodeHighlighter
26875:             1             16  org.jetbrains.idea.maven.ext.uml.MavenUmlVfsResolver
26876:             1             16  org.jetbrains.idea.maven.importing.MavenSourceFoldersModuleExtension$ContentFolderComparator
26877:             1             16  org.jetbrains.idea.maven.indices.MavenIndicesManager$1
26878:             1             16  org.jetbrains.idea.maven.indices.MavenIndicesManager$2
26879:             1             16  org.jetbrains.idea.maven.indices.MavenProjectIndicesManager$$Lambda$1747/0x000000080176e040
26880:             1             16  org.jetbrains.idea.maven.indices.MavenProjectIndicesManager$1
26881:             1             16  org.jetbrains.idea.maven.indices.MavenProjectIndicesManager$2
26882:             1             16  org.jetbrains.idea.maven.navigator.MavenProjectsNavigator$1
26883:             1             16  org.jetbrains.idea.maven.navigator.SelectInMavenNavigatorTarget
26884:             1             16  org.jetbrains.idea.maven.navigator.actions.MavenBuildMenu$Companion
26885:             1             16  org.jetbrains.idea.maven.onlinecompletion.IndexBasedCompletionProvider
26886:             1             16  org.jetbrains.idea.maven.onlinecompletion.MavenCompletionProviderFactory
26887:             1             16  org.jetbrains.idea.maven.onlinecompletion.ProjectModulesCompletionProvider
26888:             1             16  org.jetbrains.idea.maven.onlinecompletion.intellij.PackageServiceConfig
26889:             1             16  org.jetbrains.idea.maven.plugins.api.MavenPluginConfigurationLanguageInjector
26890:             1             16  org.jetbrains.idea.maven.plugins.groovy.MavenGroovyPomScriptType
26891:             1             16  org.jetbrains.idea.maven.plugins.groovy.MavenGroovyScriptTypeDetector
26892:             1             16  org.jetbrains.idea.maven.project.MavenEnvironmentForm$1
26893:             1             16  org.jetbrains.idea.maven.project.MavenEnvironmentForm$2
26894:             1             16  org.jetbrains.idea.maven.project.MavenEnvironmentForm$3
26895:             1             16  org.jetbrains.idea.maven.project.MavenEnvironmentForm$4
26896:             1             16  org.jetbrains.idea.maven.project.MavenModificationTracker$1
26897:             1             16  org.jetbrains.idea.maven.project.MavenProjectsManager$1
26898:             1             16  org.jetbrains.idea.maven.server.MavenDistributionConverter
26899:             1             16  org.jetbrains.idea.maven.server.MavenServerManager$$Lambda$1689/0x0000000801729440
26900:             1             16  org.jetbrains.idea.maven.server.MavenServerManager$$Lambda$1690/0x0000000801729840
26901:             1             16  org.jetbrains.idea.maven.server.MavenServerManager$$Lambda$1691/0x0000000801729c40
26902:             1             16  org.jetbrains.idea.maven.server.MavenServerManager$1
26903:             1             16  org.jetbrains.idea.maven.server.MavenServerManager$UseMavenConverter
26904:             1             16  org.jetbrains.idea.maven.server.security.MavenToken
26905:             1             16  org.jetbrains.idea.maven.tasks.MavenBeforeRunTasksProvider
26906:             1             16  org.jetbrains.idea.maven.tasks.MavenShortcutsManager$1
26907:             1             16  org.jetbrains.idea.maven.utils.ArchetypeResourceHighlightFilter
26908:             1             16  org.jetbrains.idea.maven.utils.MavenEditorTabTitleProvider
26909:             1             16  org.jetbrains.idea.maven.utils.MavenEditorTabTitleUpdater
26910:             1             16  org.jetbrains.idea.maven.utils.MavenEditorTabTitleUpdater$1
26911:             1             16  org.jetbrains.idea.maven.utils.MavenFileTypeFactory
26912:             1             16  org.jetbrains.idea.maven.utils.MavenIconProvider
26913:             1             16  org.jetbrains.idea.maven.utils.MavenPathMacroContributor
26914:             1             16  org.jetbrains.idea.maven.utils.MavenRehighlighter$1
26915:             1             16  org.jetbrains.idea.maven.utils.MavenRehighlighter$2
26916:             1             16  org.jetbrains.idea.maven.utils.Path
26917:             1             16  org.jetbrains.idea.perforce.actions.BrowseShelfAction$Companion
26918:             1             16  org.jetbrains.idea.perforce.actions.ShelveAction$Companion
26919:             1             16  org.jetbrains.idea.perforce.application.PerforceLocalChangeListDecorator
26920:             1             16  org.jetbrains.idea.perforce.perforce.PerforceOptionsTopHitProvider
26921:             1             16  org.jetbrains.idea.reposearch.DependencySearchService$1
26922:             1             16  org.jetbrains.idea.reposearch.DependencySearchService$2
26923:             1             16  org.jetbrains.idea.reposearch.DependencySearchService$Companion
26924:             1             16  org.jetbrains.idea.svn.SvnOptionsTopHitProvider
26925:             1             16  org.jetbrains.idea.svn.actions.IgnoreActionGroup$IgnoreInfoGetterStub
26926:             1             16  org.jetbrains.io.BuiltInServer$Companion
26927:             1             16  org.jetbrains.io.BuiltInServer$Companion$1
26928:             1             16  org.jetbrains.io.BuiltInServerThreadFactory
26929:             1             16  org.jetbrains.io.FileResponses
26930:             1             16  org.jetbrains.io.FileResponsesKt$fileExtToMimeType$2
26931:             1             16  org.jetbrains.io.IdeaNettyLogger
26932:             1             16  org.jetbrains.java.decompiler.IdeaDecompiler$Companion
26933:             1             16  org.jetbrains.java.decompiler.IdeaDecompiler$myLogger$1
26934:             1             16  org.jetbrains.java.decompiler.IdeaDecompiler$myOptions$1
26935:             1             16  org.jetbrains.jps.ant.model.impl.JpsAntModelSerializerExtension
26936:             1             16  org.jetbrains.jps.builders.impl.java.EclipseCompilerTool$$Lambda$2381/0x0000000801abc840
26937:             1             16  org.jetbrains.jps.devkit.model.impl.JpsDevKitModelSerializerExtension
26938:             1             16  org.jetbrains.jps.dmserver.model.impl.JpsDMModelSerializerExtension
26939:             1             16  org.jetbrains.jps.eclipse.model.JpsEclipseClasspathSerializer
26940:             1             16  org.jetbrains.jps.eclipse.model.JpsEclipseModelSerializerExtension
26941:             1             16  org.jetbrains.jps.gradle.model.impl.JpsGradleModelSerializationExtension
26942:             1             16  org.jetbrains.jps.gwt.model.impl.JpsGwtModelSerializerExtension
26943:             1             16  org.jetbrains.jps.incremental.groovy.GroovyModelSerializerExtension
26944:             1             16  org.jetbrains.jps.intellilang.model.impl.JpsIntelliLangModelSerializerExtension
26945:             1             16  org.jetbrains.jps.javaee.model.impl.JpsJavaeeModelSerializerExtension
26946:             1             16  org.jetbrains.jps.maven.model.impl.JpsMavenModelSerializationExtension
26947:             1             16  org.jetbrains.jps.model.ex.JpsElementChildRoleBase
26948:             1             16  org.jetbrains.jps.model.fileTypes.impl.FileNameMatcherFactoryImpl
26949:             1             16  org.jetbrains.jps.model.impl.JpsElementFactoryImpl
26950:             1             16  org.jetbrains.jps.model.impl.JpsExElementFactoryImpl
26951:             1             16  org.jetbrains.jps.model.java.impl.JdkVersionDetectorImpl
26952:             1             16  org.jetbrains.jps.model.java.impl.JpsJavaExtensionServiceImpl
26953:             1             16  org.jetbrains.jps.model.serialization.JpsEncodingModelSerializerExtension
26954:             1             16  org.jetbrains.jps.model.serialization.facet.FacetManagerState
26955:             1             16  org.jetbrains.jps.model.serialization.jarRepository.JpsRemoteRepositoriesModelSerializerExtension
26956:             1             16  org.jetbrains.jps.model.serialization.java.JpsJavaModelSerializerExtension
26957:             1             16  org.jetbrains.jps.model.serialization.java.compiler.AnnotationProcessorProfileSerializer$$Lambda$2621/0x0000000801b7c840
26958:             1             16  org.jetbrains.jps.service.impl.SharedThreadPoolImpl
26959:             1             16  org.jetbrains.jps.util.JpsPathUtil$$Lambda$766/0x00000008009d6440
26960:             1             16  org.jetbrains.kotlin.BlockExpressionElementType$Companion
26961:             1             16  org.jetbrains.kotlin.android.inspection.TypeParameterFindViewByIdInspection$Companion
26962:             1             16  org.jetbrains.kotlin.android.intention.KotlinAndroidAddStringResource$Companion
26963:             1             16  org.jetbrains.kotlin.android.synthetic.idea.AndroidPsiTreeChangePreprocessor$Companion
26964:             1             16  org.jetbrains.kotlin.asJava.KotlinAsJavaSupport$Companion
26965:             1             16  org.jetbrains.kotlin.asJava.finder.JavaElementFinder$Companion
26966:             1             16  org.jetbrains.kotlin.builtins.CompanionObjectMapping
26967:             1             16  org.jetbrains.kotlin.builtins.functions.FunctionClassDescriptor$Kind$Companion
26968:             1             16  org.jetbrains.kotlin.builtins.jvm.JavaToKotlinClassMap
26969:             1             16  org.jetbrains.kotlin.caches.resolve.KotlinCacheService$Companion
26970:             1             16  org.jetbrains.kotlin.cli.common.arguments.CommonCompilerArguments$Companion
26971:             1             16  org.jetbrains.kotlin.cli.common.arguments.CommonToolArguments$Companion
26972:             1             16  org.jetbrains.kotlin.cli.common.arguments.K2JVMCompilerArguments$Companion
26973:             1             16  org.jetbrains.kotlin.config.ApiVersion$Companion
26974:             1             16  org.jetbrains.kotlin.config.CompilerSettings$Companion
26975:             1             16  org.jetbrains.kotlin.config.ExplicitApiMode$Companion
26976:             1             16  org.jetbrains.kotlin.config.JVMAssertionsMode$Companion
26977:             1             16  org.jetbrains.kotlin.config.JpsUtilsKt$doesClassExist$1
26978:             1             16  org.jetbrains.kotlin.config.JpsUtilsKt$isJps$2
26979:             1             16  org.jetbrains.kotlin.config.JvmDefaultMode$Companion
26980:             1             16  org.jetbrains.kotlin.config.JvmTarget$Companion
26981:             1             16  org.jetbrains.kotlin.config.KotlinCommonJpsModelSerializerExtension
26982:             1             16  org.jetbrains.kotlin.config.KotlinFacetSettings$Companion
26983:             1             16  org.jetbrains.kotlin.config.KotlinFacetSettingsProvider$Companion
26984:             1             16  org.jetbrains.kotlin.config.LanguageFeature$Companion
26985:             1             16  org.jetbrains.kotlin.config.LanguageVersion$Companion
26986:             1             16  org.jetbrains.kotlin.config.ResourceKotlinRootType
26987:             1             16  org.jetbrains.kotlin.config.SourceKotlinRootType
26988:             1             16  org.jetbrains.kotlin.config.TestResourceKotlinRootType
26989:             1             16  org.jetbrains.kotlin.config.TestSourceKotlinRootType
26990:             1             16  org.jetbrains.kotlin.config.VersionView$Companion
26991:             1             16  org.jetbrains.kotlin.config.VersionView$Companion$RELEASED_VERSION$2
26992:             1             16  org.jetbrains.kotlin.descriptors.ModuleDescriptor$Capability
26993:             1             16  org.jetbrains.kotlin.diagnostics.Errors$Initializer
26994:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies
26995:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$ACTUAL_DECLARATION_NAME$1
26996:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$ARRAY_ACCESS$1
26997:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$AS_TYPE$1
26998:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$CALL_ELEMENT$1
26999:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$CALL_EXPRESSION$1
27000:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$COMPANION_OBJECT$1
27001:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$CUT_CHAR_QUOTES$1
27002:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$DECLARATION_NAME$1
27003:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$DECLARATION_RETURN_TYPE$1
27004:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$DECLARATION_SIGNATURE$1
27005:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$DECLARATION_SIGNATURE_OR_DEFAULT$1
27006:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$DECLARATION_START_TO_NAME$1
27007:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$DECLARATION_WITH_BODY$1
27008:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$DEFAULT$1
27009:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$DELEGATOR_SUPER_CALL$1
27010:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$ELSE_ENTRY$1
27011:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$FOR_REDECLARATION$1
27012:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$FOR_UNRESOLVED_REFERENCE$1
27013:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$FUNCTION_PARAMETERS$1
27014:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$IMPORT_ALIAS$1
27015:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$INCOMPATIBLE_DECLARATION$1
27016:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$LONG_LITERAL_SUFFIX$1
